"AUDIOFILE"                 ,"FOREIGNWORD"                               ,"LEVEL","NATIVEWORD"
"/st/snw/talks.mp3"         ,"talks"                                     ,"C2"   ,"megbeszélések, tárgyalások"
"/st/snw/throne.mp3"        ,"throne"                                    ,"C2"   ,"trón"
"/st/snw/treaty.mp3"        ,"treaty"                                    ,"C2"   ,"szerződés, egyezmény"
"/st/snw/constitutional.mp3","constitutional"                            ,"C2"   ,"alkotmányos"
"/st/snw/diplomatic.mp3"    ,"diplomatic"                                ,"C2"   ,"diplomatikus"
"/st/snw/official.mp3"      ,"official"                                  ,"C2"   ,"hivatalos"
"/st/snw/totalitarian.mp3"  ,"totalitarian"                              ,"C2"   ,"totalitárius, parancsuralmi, diktatórikus"
"/st/snw/diplomatically.mp3","diplomatically"                            ,"C2"   ,"diplomáciailag; diplomatikusan"
"/st/snk/r599.mp3"          ,"be posted to France/London/Singapore, etc.","C2"   ,"kihelyezték/kiküldték Franciaországba/Londonba/Szingapúrba/stb."
"/st/snk/r2831.mp3"         ,"the throne"                                ,"C2"   ,"királyi hatalom"
"/st/snw/convert.mp3"       ,"convert"                                   ,"C2"   ,"áttér; áttérít"
"/st/snw/charm.mp3"         ,"charm"                                     ,"C2"   ,"amulett"
"/st/snw/follower.mp3"      ,"follower"                                  ,"C2"   ,"követője vkinek/vminek"
"/st/snw/idol.mp3"          ,"idol"                                      ,"C2"   ,"bálvány, bálványkép"
"/st/snw/ritual.mp3"        ,"ritual"                                    ,"C2"   ,"rítus, szertartás"
"/st/snw/sin.mp3"           ,"sin"                                       ,"C2"   ,"bűn"
"/st/snw/worship.mp3"       ,"worship"                                   ,"C2"   ,"istentisztelet"
"/st/snw/immortal.mp3"      ,"immortal"                                  ,"C2"   ,"halhatatlan"
"/st/snw/orthodox.mp3"      ,"orthodox"                                  ,"C2"   ,"óhitű, ortodox"
"/st/snk/r833.mp3"          ,"cast a spell on sb"                        ,"C2"   ,"elvarázsol"
"/st/snw/bomber.mp3"        ,"bomber"                                    ,"C2"   ,"bombázó"
"/st/snw/command.mp3"       ,"command"                                   ,"C2"   ,"parancsnokság, irányítás, uralkodás vmi felett"
"/st/snw/commander.mp3"     ,"commander"                                 ,"C2"   ,"parancsnok; korvettkapitány"
"/st/snw/exercise.mp3"      ,"exercise"                                  ,"C2"   ,"gyakorlat"
"/st/snw/explosive.mp3"     ,"explosive"                                 ,"C2"   ,"robbanóanyag"
"/st/snw/fire.mp3"          ,"fire"                                      ,"C2"   ,"tűz"
"/st/snw/missile.mp3"       ,"missile"                                   ,"C2"   ,"rakéta, rakétalövedék"
"/st/snw/mission.mp3"       ,"mission"                                   ,"C2"   ,"küldetés, megbízás, megbízatás"
"/st/snw/rocket.mp3"        ,"rocket"                                    ,"C2"   ,"rakéta, hadászati rakéta"
"/st/snw/shield.mp3"        ,"shield"                                    ,"C2"   ,"pajzs"
"/st/snw/troops.mp3"        ,"troops"                                    ,"C2"   ,"csapat"
"/st/snw/veteran.mp3"       ,"veteran"                                   ,"C2"   ,"veterán"
"/st/snw/explosive.mp3"     ,"explosive"                                 ,"C2"   ,"robbanékony ; robbantó-"
"/st/snw/naval.mp3"         ,"naval"                                     ,"C2"   ,"tengerészeti, haditengerészeti"
"/st/snk/r479.mp3"          ,"be called up"                              ,"C2"   ,"behívják"
"/st/snk/r987.mp3"          ,"death/firing/hit, etc. squad"              ,"C2"   ,"halál/tüzelő/csapásmérő szakasz/osztag"
"/st/snw/clash.mp3"         ,"clash"                                     ,"C2"   ,"összeütközik, összecsap"
"/st/snw/fall.mp3"          ,"fall"                                      ,"C2"   ,"vereséget szenved, elbukik; megbukik"
"/st/snw/raid.mp3"          ,"raid"                                      ,"C2"   ,"rajtaüt"
"/st/snw/retreat.mp3"       ,"retreat"                                   ,"C2"   ,"visszavonul ; hátrál, meghátrál"
"/st/snw/surrender.mp3"     ,"surrender"                                 ,"C2"   ,"megadja magát; beszolgáltat, átad"
"/st/snw/action.mp3"        ,"action"                                    ,"C2"   ,"akció, hadművelet, bevetés"
"/st/snw/ally.mp3"          ,"ally"                                      ,"C2"   ,"szövetséges"
"/st/snw/combat.mp3"        ,"combat"                                    ,"C2"   ,"küzdelem, ütközet"
"/st/snw/line.mp3"          ,"line"                                      ,"C2"   ,"vonal, arcvonal"
"/st/snw/occupation.mp3"    ,"occupation"                                ,"C2"   ,"megszállás"
"/st/snw/raid.mp3"          ,"raid"                                      ,"C2"   ,"rajtaütés, váratlan támadás"
"/st/snw/resistance.mp3"    ,"resistance"                                ,"C2"   ,"ellenállás"
"/st/snw/retreat.mp3"       ,"retreat"                                   ,"C2"   ,"visszavonulás"
"/st/snw/slaughter.mp3"     ,"slaughter"                                 ,"C2"   ,"mészárlás; vágás, levágás"
"/st/snw/strategically.mp3" ,"strategically"                             ,"C2"   ,"stratégiailag"
"/st/snk/r2668.mp3"         ,"tear apart ↔ sth"                          ,"C2"   ,"szétszakít, kettészakít"
"/st/snk/r1311.mp3"         ,"get/gain the upper hand"                   ,"C2"   ,"fölébe kerekedik  vkinek  vmi/vki"
"/st/snk/r1724.mp3"         ,"keep/hold sth at bay"                      ,"C2"   ,"védekezik ellen, távol tart  vkinek  vmi/vki"
