"AUDIOFILE"                  ,"FOREIGNWORD"                               ,"LEVEL","NATIVEWORD"
"/st/snw/bravery.mp3"        ,"bravery"                                   ,"B2"   ,"bátorság"
"/st/snw/confidence.mp3"     ,"confidence"                                ,"B2"   ,"önbizalom, magabiztosság"
"/st/snw/courage.mp3"        ,"courage"                                   ,"B2"   ,"bátorság"
"/st/snw/coward.mp3"         ,"coward"                                    ,"B2"   ,"gyáva"
"/st/snw/guts.mp3"           ,"guts"                                      ,"B2"   ,"lelkierő, merészség"
"/st/snw/self-confidence.mp3","self-confidence"                           ,"B2"   ,"önbizalom"
"/st/snw/bold.mp3"           ,"bold"                                      ,"B2"   ,"bátor, merész"
"/st/snw/cowardly.mp3"       ,"cowardly"                                  ,"B2"   ,"gyáva"
"/st/snw/decisive.mp3"       ,"decisive"                                  ,"B2"   ,"határozott"
"/st/snw/self-confident.mp3" ,"self-confident"                            ,"B2"   ,"magabiztos"
"/st/snw/boldly.mp3"         ,"boldly"                                    ,"B2"   ,"merészen, nyíltan"
"/st/snw/confidently.mp3"    ,"confidently"                               ,"B2"   ,"magabiztosan"
"/st/snk/r624.mp3"           ,"be sure of yourself"                       ,"B2"   ,"magabiztos   vmit vmit"
"/st/snk/r974.mp3"           ,"dare (to) do sth"                          ,"B2"   ,"mer megtenni , merészel   vmit vmit"
