"AUDIOFILE"               ,"FOREIGNWORD"                          ,"LEVEL","NATIVEWORD"
"/st/snk/r2269.mp3"       ,"read over/through ↔ sth"              ,"B2"   ,"átolvas  vmit"
"/st/snk/r2330.mp3"       ,"rub out ↔ sth"                        ,"B2"   ,"kiradíroz/kitöröl  vmit"
"/st/snk/r1341.mp3"       ,"glance at/over/through, etc."         ,"B2"   ,"pillantást vet , futólag átnéz  vmire vmit"
"/st/snk/r1633.mp3"       ,"in writing"                           ,"B2"   ,"írásban  vmire vmit"
"/st/snk/r2735.mp3"       ,"the following"                        ,"B2"   ,"a következő  vmire vmit"
"/st/snw/enclose.mp3"     ,"enclose"                              ,"B2"   ,"mellékel"
"/st/snw/list.mp3"        ,"list"                                 ,"B2"   ,"jegyzékbe vesz; felsorol"
"/st/snw/process.mp3"     ,"process"                              ,"B2"   ,"feldolgoz ; feldolgoz, tartósít"
"/st/snw/record_verb.mp3" ,"record"                               ,"B2"   ,"feljegyez, nyilvántartásba vesz"
"/st/snw/regret.mp3"      ,"regret"                               ,"B2"   ,"sajnál, sajnálkozik/sajnálatát fejezi ki vmi miatt"
"/st/snw/stamp.mp3"       ,"stamp"                                ,"B2"   ,"lebélyegez"
"/st/snw/submit.mp3"      ,"submit"                               ,"B2"   ,"benyújt"
"/st/snw/account.mp3"     ,"account"                              ,"B2"   ,"beszámoló"
"/st/snw/booklet.mp3"     ,"booklet"                              ,"B2"   ,"ismertető/tájékoztató füzet, brosúra"
"/st/snw/data.mp3"        ,"data"                                 ,"B2"   ,"adatok"
"/st/snw/handout.mp3"     ,"handout"                              ,"B2"   ,"szórólap, nyomtatott/sokszorosított lap"
"/st/snw/leaflet.mp3"     ,"leaflet"                              ,"B2"   ,"szórólap"
"/st/snw/manual.mp3"      ,"manual"                               ,"B2"   ,"kézikönyv; használati/kezelési/javítási útmutató"
"/st/snw/paperwork.mp3"   ,"paperwork"                            ,"B2"   ,"papírmunka"
"/st/snw/record_noun.mp3" ,"record"                               ,"B2"   ,"feljegyzés, nyilvántartás"
"/st/snw/survey.mp3"      ,"survey"                               ,"B2"   ,"felmérés"
"/st/snw/in.mp3"          ,"in"                                   ,"B2"   ,"benn, benyújtva"
"/st/snk/r1829.mp3"       ,"look forward to sth/doing sth"        ,"B2"   ,"várom mielőbbi válaszát"
"/st/snk/r2012.mp3"       ,"note down ↔ sth"                      ,"B2"   ,"feljegyez"
"/st/snk/r2223.mp3"       ,"put down ↔ sb"                        ,"B2"   ,"leír, felír, feljegyez"
"/st/snk/r45.mp3"         ,"Dear Madam"                           ,"B2"   ,"Kedves Hölgyem/Asszonyom"
"/st/snk/r46.mp3"         ,"Dear Sir"                             ,"B2"   ,"Tisztelt Uram"
"/st/snk/r1638.mp3"       ,"in/with regard to sth"                ,"B2"   ,"vonatkozóan"
"/st/snk/r1692.mp3"       ,"keep notes/records, etc."             ,"B2"   ,"lejegyez/nyilvántartást/stb. vezet"
"/st/snk/r3032.mp3"       ,"with/in reference to sth"             ,"B2"   ,"hivatkozva"
"/st/snk/r120.mp3"        ,"Yours faithfully"                     ,"B2"   ,"őszinte tisztelettel"
